매출,기준_년_코드,상권_구분_코드_명,상권_코드,상권_코드_명,시간대,분기,점포수,총 상주인구 수,총 가구 수,총_직장인구_수,아파트_단지_수,아파트_가격_1_억_미만_세대_수,아파트_가격_1_억_세대_수,아파트_가격_2_억_세대_수,아파트_가격_3_억_세대_수,아파트_가격_4_억_세대_수,아파트_가격_5_억_세대_수,아파트_가격_6_억_이상_세대_수,시간대_생활인구_수,평일_생활인구_평균,주말_생활인구_평균,집객시설_수,배후지_아파트_단지_수,배후지_아파트_가격_1_억_미만_세대_수,배후지_아파트_가격_1_억_세대_수,배후지_아파트_가격_2_억_세대_수,배후지_아파트_가격_3_억_세대_수,배후지_아파트_가격_4_억_세대_수,배후지_아파트_가격_5_억_세대_수,배후지_아파트_가격_6_억_이상_세대_수,시간대_버스_승하차승객수,총_생활인구_수,월요일_생활인구_수,화요일_생활인구_수,수요일_생활인구_수,목요일_생활인구_수,금요일_생활인구_수,토요일_생활인구_수,일요일_생활인구_수,관공서_수,은행_수,백화점_수,숙박_시설_수,area,연령대_10_생활인구_수,연령대_20_생활인구_수,연령대_30_생활인구_수,연령대_40_생활인구_수,연령대_50_생활인구_수,연령대_60_이상_생활인구_수,시간대_지하철_승하차승객수,버스정류장_수,지하철역_수
188701.8599,2020,골목상권,2110997,대청초등학교,1,1,24,7401,3439,1724,121,1,177,379,105,30,36,11,899751,388234.2,378576.5,51,159.0,1.0,280.0,990.0,573.0,399.0,272.0,876.0,7721,,,,,,,,,,,,,,,,,,,,,,
222523.3993,2020,골목상권,2110999,윗방죽마을공원,1,1,6,3125,2339,268,2,0,1,9,6,1,0,0,31529,16159.4,17144.0,4,13.0,0.0,1.0,50.0,193.0,286.0,393.0,1363.0,3133,,,,,,,,,,,,,,,,,,,,,,
0.0,2020,골목상권,2111000,대왕초등학교(세곡동사거리서남측),1,1,3,458,199,39,0,0,0,0,0,0,0,0,3537,9192.2,8739.5,5,3.0,0.0,0.0,41.0,118.0,222.0,298.0,222.0,603,,,,,,,,,,,,,,,,,,,,,,
0.0,2020,골목상권,2111002,한국교통안전공단 강남자동차검사소,1,1,3,317,0,317,0,0,0,0,0,0,0,0,0,10.8,78.0,3,,,,,,,,,570,,,,,,,,,,,,,,,,,,,,,,
175753.2619,2020,골목상권,2110949,한남IC,1,2,6,618,300,1683,5,0,5,17,8,10,7,65,81074,59781.2,51582.0,2,57.0,5.0,259.0,163.0,64.0,52.0,42.0,1802.0,0,,,,,,,,,,,,,,,,,,,,,,
112557.9341,2020,골목상권,2110951,신사은행나무공원,1,2,3,1039,580,273,16,5,76,41,9,5,3,22,130109,87944.8,70970.0,2,108.0,11.0,436.0,309.0,119.0,81.0,68.0,109.0,0,,,,,,,,,,,,,,,,,,,,,,
150574.3663,2020,골목상권,2110952,논현목련공원,1,2,3,879,583,117,27,1,131,89,23,8,2,3,72026,35001.8,34551.5,2,173.0,24.0,780.0,964.0,124.0,151.0,82.0,138.0,0,,,,,,,,,,,,,,,,,,,,,,
30195.31502,2020,골목상권,2110954,국기원,1,2,3,497,335,636,3,0,28,2,3,0,0,1,46303,65280.6,60065.5,3,52.0,6.0,285.0,226.0,67.0,49.0,50.0,68.0,0,,,,,,,,,,,,,,,,,,,,,,
218306.5714,2020,골목상권,2110955,논현초등학교,1,2,30,7080,4369,3430,175,41,975,495,132,140,68,107,709538,396475.0,366748.5,10,398.0,76.0,2312.0,1553.0,325.0,262.0,204.0,286.0,0,,,,,,,,,,,,,,,,,,,,,,
181537.7179,2020,골목상권,2110957,언북중학교,1,2,6,1816,1116,1251,51,1,145,166,105,44,40,31,179300,156722.4,100815.5,8,93.0,11.0,262.0,566.0,128.0,51.0,84.0,193.0,0,,,,,,,,,,,,,,,,,,,,,,
122343.3333,2020,골목상권,2110958,역삼역 4번,1,2,3,858,528,994,29,6,161,60,19,6,27,11,66614,72654.2,42943.5,9,121.0,26.0,741.0,493.0,157.0,86.0,50.0,36.0,0,,,,,,,,,,,,,,,,,,,,,,
42585.68132,2020,골목상권,2110959,신구중학교,1,2,3,365,166,271,2,0,0,0,0,0,26,56,21486,19822.6,14757.5,8,57.0,9.0,90.0,59.0,58.0,47.0,122.0,395.0,0,,,,,,,,,,,,,,,,,,,,,,
94401.8022,2020,골목상권,2110960,은광여고,1,2,3,719,417,1522,16,22,125,28,4,23,3,34,29259,16437.8,14330.5,4,89.0,49.0,549.0,384.0,94.0,179.0,50.0,700.0,0,,,,,,,,,,,,,,,,,,,,,,
124104.8114,2020,골목상권,2110961,언주역 3번,1,2,6,2169,1298,962,52,0,217,168,85,41,19,82,139886,119568.4,88421.5,3,182.0,23.0,870.0,832.0,197.0,156.0,114.0,936.0,0,,,,,,,,,,,,,,,,,,,,,,
49563.4359,2020,골목상권,2110963,역삼월드메르디앙아파트,1,2,3,1724,847,780,43,3,184,115,87,10,30,114,127310,62226.4,55935.0,1,176.0,56.0,774.0,784.0,339.0,191.0,133.0,1148.0,0,,,,,,,,,,,,,,,,,,,,,,
128602.7967,2020,골목상권,2110965,언주역 6번,1,2,6,2309,1512,1139,64,26,366,202,48,44,7,1,169546,127942.4,98625.5,2,217.0,58.0,1311.0,770.0,228.0,113.0,63.0,398.0,0,,,,,,,,,,,,,,,,,,,,,,
94191.66758,2020,골목상권,2110966,논현2동주민센터,1,2,4,2887,1539,1637,60,28,154,199,70,147,192,53,293277,268883.2,189737.0,9,99.0,32.0,241.0,295.0,117.0,171.0,234.0,1417.0,0,,,,,,,,,,,,,,,,,,,,,,
240980.7521,2020,골목상권,2110967,역삼역 8번,1,2,9,1307,877,377,32,7,213,85,43,8,17,6,130901,99930.2,71507.5,7,197.0,56.0,1256.0,699.0,222.0,112.0,54.0,23.0,0,,,,,,,,,,,,,,,,,,,,,,
371924.0525,2020,골목상권,2110971,선정릉역 4번,1,2,9,3836,2425,1542,130,41,815,550,128,40,27,36,208909,129777.4,105131.5,7,332.0,90.0,1823.0,1232.0,398.0,213.0,137.0,559.0,0,,,,,,,,,,,,,,,,,,,,,,
16845.64103,2020,골목상권,2110972,강남세브란스병원미래의학연구센터,1,2,3,1995,1013,2628,56,2,250,123,180,62,11,2,68570,33722.4,30993.0,2,201.0,43.0,860.0,616.0,432.0,243.0,105.0,1194.0,0,,,,,,,,,,,,,,,,,,,,,,
111817.1337,2020,골목상권,2110974,언주중학교,1,2,6,1479,770,292,57,6,206,166,43,19,10,85,184523,105949.0,95156.5,2,203.0,32.0,803.0,609.0,178.0,84.0,42.0,1744.0,0,,,,,,,,,,,,,,,,,,,,,,
119627.3718,2020,골목상권,2110975,매봉역 1번,1,2,6,944,361,10837,25,2,22,46,17,9,24,130,56061,40955.8,39348.0,11,60.0,38.0,56.0,62.0,44.0,36.0,50.0,1721.0,9023,,,,,,,,,,,,,,,,,,,,,,
47249.66484,2020,골목상권,2110976,언북초등학교,1,2,6,2011,1046,578,52,0,99,133,75,92,46,31,180128,118187.8,105511.0,2,123.0,22.0,360.0,242.0,345.0,197.0,124.0,1557.0,0,,,,,,,,,,,,,,,,,,,,,,
53973.4359,2020,골목상권,2110977,논현로18길,1,2,9,707,335,148,14,3,35,56,14,0,0,0,33211,20432.0,17445.0,0,192.0,63.0,578.0,709.0,455.0,36.0,50.0,20.0,0,,,,,,,,,,,,,,,,,,,,,,
57026.40659,2020,골목상권,2110980,개포지구대옆,1,2,3,2707,1114,663,75,14,155,238,188,20,49,15,140237,77960.2,67762.5,2,199.0,53.0,564.0,688.0,394.0,72.0,58.0,445.0,0,,,,,,,,,,,,,,,,,,,,,,
125653.4799,2020,골목상권,2110981,국악고교사거리,1,2,9,2105,876,361,52,14,128,232,153,12,4,0,143475,76077.0,72953.5,7,301.0,87.0,1056.0,1138.0,657.0,93.0,29.0,4.0,569,,,,,,,,,,,,,,,,,,,,,,
163445.8242,2020,골목상권,2110983,국립국악고등학교,1,2,3,2836,1257,783,65,10,190,223,121,44,9,5,125206,61956.4,58735.5,4,232.0,55.0,660.0,823.0,528.0,68.0,48.0,74.0,0,,,,,,,,,,,,,,,,,,,,,,
62985.95513,2020,골목상권,2110984,포이초등학교(개포목련어린이공원),1,2,12,4522,1948,1556,107,30,399,353,203,44,16,34,322638,135608.4,131667.5,14,246.0,56.0,864.0,884.0,564.0,117.0,32.0,198.0,204,,,,,,,,,,,,,,,,,,,,,,
178933.9414,2020,골목상권,2110985,청담근린공원,1,2,3,980,472,1338,27,0,21,42,45,27,6,98,73633,47333.2,41525.0,1,71.0,0.0,34.0,160.0,103.0,60.0,74.0,1718.0,0,,,,,,,,,,,,,,,,,,,,,,
68559.49084,2020,골목상권,2110988,청담역 3번,1,2,3,1340,480,1594,19,0,0,4,5,19,12,305,35463,27747.0,26977.0,5,51.0,2.0,43.0,114.0,20.0,33.0,98.0,1634.0,0,,,,,,,,,,,,,,,,,,,,,,
97075.72039,2020,골목상권,2110989,대치동아우편취급국,1,2,9,1575,908,444,59,2,306,232,96,26,6,3,127669,88693.0,71351.0,7,267.0,23.0,1531.0,1214.0,598.0,358.0,72.0,581.0,0,,,,,,,,,,,,,,,,,,,,,,
90904.48779,2020,골목상권,2110992,도곡초등학교,1,2,18,8040,3724,2179,203,18,727,607,317,115,78,65,484082,251094.8,279559.0,8,438.0,39.0,1437.0,1175.0,703.0,299.0,289.0,2447.0,0,,,,,,,,,,,,,,,,,,,,,,
37018.18681,2020,골목상권,2110994,개포고등학교,1,2,6,1706,744,494,54,3,101,106,56,31,2,22,194130,88556.2,86335.0,17,56.0,3.0,101.0,106.0,56.0,31.0,2.0,1998.0,0,,,,,,,,,,,,,,,,,,,,,,
43051.22344,2020,골목상권,2110995,봉은사역 4번,1,2,3,2888,1115,5085,70,1,58,47,25,43,75,644,156621,85648.2,86189.5,7,130.0,1.0,90.0,128.0,75.0,121.0,137.0,3153.0,1,,,,,,,,,,,,,,,,,,,,,,
49571.69963,2020,골목상권,2110996,대치2동주민센터,1,2,3,1545,729,1959,92,0,39,67,112,103,152,254,161196,106971.2,102566.0,4,213.0,11.0,283.0,411.0,292.0,187.0,251.0,3437.0,0,,,,,,,,,,,,,,,,,,,,,,
198618.1424,2020,골목상권,2110997,대청초등학교,1,2,23,7401,3439,1724,121,1,177,379,105,30,36,11,888592,387679.2,372152.5,51,159.0,1.0,280.0,990.0,573.0,399.0,272.0,876.0,8370,,,,,,,,,,,,,,,,,,,,,,
222434.5733,2020,골목상권,2110999,윗방죽마을공원,1,2,6,3125,2339,268,2,0,1,9,6,1,0,0,22007,12023.4,13420.0,4,13.0,0.0,1.0,50.0,193.0,286.0,393.0,1363.0,2608,,,,,,,,,,,,,,,,,,,,,,
0.0,2020,골목상권,2111000,대왕초등학교(세곡동사거리서남측),1,2,3,458,199,39,0,0,0,0,0,0,0,0,3589,9000.4,8607.0,5,3.0,0.0,0.0,41.0,118.0,222.0,298.0,222.0,637,,,,,,,,,,,,,,,,,,,,,,
0.0,2020,골목상권,2111002,한국교통안전공단 강남자동차검사소,1,2,3,317,0,317,0,0,0,0,0,0,0,0,0,30.0,102.0,3,,,,,,,,,505,,,,,,,,,,,,,,,,,,,,,,
176096.4475,2020,골목상권,2110949,한남IC,1,3,6,618,300,1683,5,0,5,17,8,10,7,65,68563,53751.8,45365.0,2,57.0,5.0,259.0,163.0,64.0,52.0,42.0,1802.0,0,,,,,,,,,,,,,,,,,,,,,,
126471.4457,2020,골목상권,2110951,신사은행나무공원,1,3,3,1039,580,273,16,5,76,41,9,5,3,22,132250,88243.0,72550.0,2,108.0,11.0,436.0,309.0,119.0,81.0,68.0,109.0,0,,,,,,,,,,,,,,,,,,,,,,
149246.779,2020,골목상권,2110952,논현목련공원,1,3,3,879,583,117,27,1,131,89,23,8,2,3,63079,31289.2,31007.0,2,173.0,24.0,780.0,964.0,124.0,151.0,82.0,138.0,0,,,,,,,,,,,,,,,,,,,,,,
31144.86594,2020,골목상권,2110954,국기원,1,3,3,497,335,636,3,0,28,2,3,0,0,1,49829,68773.2,63416.0,3,52.0,6.0,285.0,226.0,67.0,49.0,50.0,68.0,0,,,,,,,,,,,,,,,,,,,,,,
266085.7444,2020,골목상권,2110955,논현초등학교,1,3,29,7080,4369,3430,175,41,975,495,132,140,68,107,718388,412457.8,380383.0,10,398.0,76.0,2312.0,1553.0,325.0,262.0,204.0,286.0,0,,,,,,,,,,,,,,,,,,,,,,
206127.1594,2020,골목상권,2110957,언북중학교,1,3,6,1816,1116,1251,51,1,145,166,105,44,40,31,174285,149910.0,98264.5,8,93.0,11.0,262.0,566.0,128.0,51.0,84.0,193.0,0,,,,,,,,,,,,,,,,,,,,,,
150332.5688,2020,골목상권,2110958,역삼역 4번,1,3,3,858,528,994,29,6,161,60,19,6,27,11,66041,68305.8,41353.5,9,121.0,26.0,741.0,493.0,157.0,86.0,50.0,36.0,0,,,,,,,,,,,,,,,,,,,,,,
34016.88768,2020,골목상권,2110959,신구중학교,1,3,3,365,166,271,2,0,0,0,0,0,26,56,18745,18927.0,14121.5,8,57.0,9.0,90.0,59.0,58.0,47.0,122.0,395.0,0,,,,,,,,,,,,,,,,,,,,,,
108198.6558,2020,골목상권,2110960,은광여고,1,3,3,719,417,1522,16,22,125,28,4,23,3,34,28094,15853.8,13967.5,4,89.0,49.0,549.0,384.0,94.0,179.0,50.0,700.0,0,,,,,,,,,,,,,,,,,,,,,,
117854.308,2020,골목상권,2110961,언주역 3번,1,3,6,2169,1298,962,52,0,217,168,85,41,19,82,155417,128248.2,97907.0,3,182.0,23.0,870.0,832.0,197.0,156.0,114.0,936.0,0,,,,,,,,,,,,,,,,,,,,,,
72230.90217,2020,골목상권,2110963,역삼월드메르디앙아파트,1,3,3,1724,847,780,43,3,184,115,87,10,30,114,125411,62460.8,56080.0,1,176.0,56.0,774.0,784.0,339.0,191.0,133.0,1148.0,0,,,,,,,,,,,,,,,,,,,,,,
154421.9384,2020,골목상권,2110965,언주역 6번,1,3,6,2309,1512,1139,64,26,366,202,48,44,7,1,170160,127219.6,99961.0,2,217.0,58.0,1311.0,770.0,228.0,113.0,63.0,398.0,0,,,,,,,,,,,,,,,,,,,,,,
87916.22554,2020,골목상권,2110966,논현2동주민센터,1,3,4,2887,1539,1637,60,28,154,199,70,147,192,53,284661,267166.2,188422.0,9,99.0,32.0,241.0,295.0,117.0,171.0,234.0,1417.0,0,,,,,,,,,,,,,,,,,,,,,,
266156.4263,2020,골목상권,2110967,역삼역 8번,1,3,9,1307,877,377,32,7,213,85,43,8,17,6,128353,98576.0,72275.5,7,197.0,56.0,1256.0,699.0,222.0,112.0,54.0,23.0,0,,,,,,,,,,,,,,,,,,,,,,
441468.4524,2020,골목상권,2110971,선정릉역 4번,1,3,8,3836,2425,1542,130,41,815,550,128,40,27,36,222244,134334.8,111264.0,7,332.0,90.0,1823.0,1232.0,398.0,213.0,137.0,559.0,0,,,,,,,,,,,,,,,,,,,,,,
13316.31884,2020,골목상권,2110972,강남세브란스병원미래의학연구센터,1,3,3,1995,1013,2628,56,2,250,123,180,62,11,2,67016,33369.8,30480.5,2,201.0,43.0,860.0,616.0,432.0,243.0,105.0,1194.0,0,,,,,,,,,,,,,,,,,,,,,,
114360.4692,2020,골목상권,2110974,언주중학교,1,3,6,1479,770,292,57,6,206,166,43,19,10,85,185718,109115.6,98755.0,2,203.0,32.0,803.0,609.0,178.0,84.0,42.0,1744.0,0,,,,,,,,,,,,,,,,,,,,,,
93593.99457,2020,골목상권,2110975,매봉역 1번,1,3,6,944,361,10837,25,2,22,46,17,9,24,130,56042,41217.2,39490.5,11,60.0,38.0,56.0,62.0,44.0,36.0,50.0,1721.0,8311,,,,,,,,,,,,,,,,,,,,,,
36389.84239,2020,골목상권,2110976,언북초등학교,1,3,6,2011,1046,578,52,0,99,133,75,92,46,31,174889,126370.6,108895.0,2,123.0,22.0,360.0,242.0,345.0,197.0,124.0,1557.0,0,,,,,,,,,,,,,,,,,,,,,,
51427.33816,2020,골목상권,2110977,논현로18길,1,3,9,707,335,148,14,3,35,56,14,0,0,0,32014,20058.6,17201.0,0,192.0,63.0,578.0,709.0,455.0,36.0,50.0,20.0,0,,,,,,,,,,,,,,,,,,,,,,
67900.47464,2020,골목상권,2110980,개포지구대옆,1,3,3,2707,1114,663,75,14,155,238,188,20,49,15,139710,77256.6,67897.5,2,199.0,53.0,564.0,688.0,394.0,72.0,58.0,445.0,0,,,,,,,,,,,,,,,,,,,,,,
152896.1051,2020,골목상권,2110981,국악고교사거리,1,3,9,2105,876,361,52,14,128,232,153,12,4,0,140411,75033.6,72492.0,7,301.0,87.0,1056.0,1138.0,657.0,93.0,29.0,4.0,691,,,,,,,,,,,,,,,,,,,,,,
26878.68478,2020,골목상권,2110982,강남구보훈회관,1,3,1,837,409,166,23,6,107,61,16,36,81,537,58802,30688.6,32057.0,1,99.0,31.0,425.0,253.0,101.0,93.0,260.0,2916.0,0,,,,,,,,,,,,,,,,,,,,,,
125321.721,2020,골목상권,2110983,국립국악고등학교,1,3,3,2836,1257,783,65,10,190,223,121,44,9,5,123815,60867.0,57733.0,4,232.0,55.0,660.0,823.0,528.0,68.0,48.0,74.0,0,,,,,,,,,,,,,,,,,,,,,,
83406.01812,2020,골목상권,2110984,포이초등학교(개포목련어린이공원),1,3,12,4522,1948,1556,107,30,399,353,203,44,16,34,322151,136647.0,132774.0,14,246.0,56.0,864.0,884.0,564.0,117.0,32.0,198.0,223,,,,,,,,,,,,,,,,,,,,,,
135846.0326,2020,골목상권,2110985,청담근린공원,1,3,3,980,472,1338,27,0,21,42,45,27,6,98,72076,45843.8,40910.5,1,71.0,0.0,34.0,160.0,103.0,60.0,74.0,1718.0,0,,,,,,,,,,,,,,,,,,,,,,
73670.48913,2020,골목상권,2110988,청담역 3번,1,3,3,1340,480,1594,19,0,0,4,5,19,12,305,35191,26772.6,26296.0,5,51.0,2.0,43.0,114.0,20.0,33.0,98.0,1634.0,0,,,,,,,,,,,,,,,,,,,,,,
117604.3164,2020,골목상권,2110989,대치동아우편취급국,1,3,9,1575,908,444,59,2,306,232,96,26,6,3,143955,104013.0,83059.0,7,267.0,23.0,1531.0,1214.0,598.0,358.0,72.0,581.0,0,,,,,,,,,,,,,,,,,,,,,,
98996.39915,2020,골목상권,2110992,도곡초등학교,1,3,18,8040,3724,2179,203,18,727,607,317,115,78,65,491004,263059.2,288035.5,8,438.0,39.0,1437.0,1175.0,703.0,299.0,289.0,2447.0,0,,,,,,,,,,,,,,,,,,,,,,
38665.42391,2020,골목상권,2110994,개포고등학교,1,3,6,1706,744,494,54,3,101,106,56,31,2,22,191347,89081.8,85755.5,17,56.0,3.0,101.0,106.0,56.0,31.0,2.0,1998.0,0,,,,,,,,,,,,,,,,,,,,,,
43771.31884,2020,골목상권,2110995,봉은사역 4번,1,3,3,2888,1115,5085,70,1,58,47,25,43,75,644,152676,80714.2,80878.0,7,130.0,1.0,90.0,128.0,75.0,121.0,137.0,3153.0,5,,,,,,,,,,,,,,,,,,,,,,
47214.5942,2020,골목상권,2110996,대치2동주민센터,1,3,3,1545,729,1959,92,0,39,67,112,103,152,254,164310,108410.8,102977.0,4,213.0,11.0,283.0,411.0,292.0,187.0,251.0,3437.0,0,,,,,,,,,,,,,,,,,,,,,,
226543.0792,2020,골목상권,2110997,대청초등학교,1,3,21,7401,3439,1724,121,1,177,379,105,30,36,11,843823,376414.6,361136.5,51,159.0,1.0,280.0,990.0,573.0,399.0,272.0,876.0,8606,,,,,,,,,,,,,,,,,,,,,,
234568.0,2020,골목상권,2110999,윗방죽마을공원,1,3,6,3125,2339,268,2,0,1,9,6,1,0,0,19725,11704.8,12535.0,4,13.0,0.0,1.0,50.0,193.0,286.0,393.0,1363.0,2599,,,,,,,,,,,,,,,,,,,,,,
0.0,2020,골목상권,2111000,대왕초등학교(세곡동사거리서남측),1,3,3,458,199,39,0,0,0,0,0,0,0,0,3315,8372.0,7872.5,5,3.0,0.0,0.0,41.0,118.0,222.0,298.0,222.0,550,,,,,,,,,,,,,,,,,,,,,,
0.0,2020,골목상권,2111002,한국교통안전공단 강남자동차검사소,1,3,3,317,0,317,0,0,0,0,0,0,0,0,0,8.4,66.0,3,,,,,,,,,617,,,,,,,,,,,,,,,,,,,,,,
137463.1649,2020,골목상권,2110949,한남IC,1,4,6,564,281,1683,5,0,5,10,15,6,4,72,62156,48256.0,40918.5,3,78.0,3.0,253.0,145.0,89.0,27.0,59.0,1830.0,0,,,,,,,,,,,,,,,,,,,,,,
92178.30435,2020,골목상권,2110951,신사은행나무공원,1,4,3,979,574,273,16,3,77,37,7,11,3,23,132045,87944.0,72718.5,1,107.0,4.0,376.0,333.0,123.0,86.0,62.0,138.0,0,,,,,,,,,,,,,,,,,,,,,,
140522.221,2020,골목상권,2110952,논현목련공원,1,4,3,868,571,117,27,0,120,93,26,13,2,3,51590,24291.8,24552.5,2,176.0,3.0,769.0,1030.0,125.0,132.0,94.0,168.0,0,,,,,,,,,,,,,,,,,,,,,,
26777.27899,2020,골목상권,2110954,국기원,1,4,3,448,303,636,3,0,28,2,3,0,0,1,41906,58139.8,54275.0,3,51.0,2.0,257.0,226.0,52.0,39.0,53.0,104.0,0,,,,,,,,,,,,,,,,,,,,,,
248003.9097,2020,골목상권,2110955,논현초등학교,1,4,29,7089,4515,3430,182,20,938,611,151,104,91,141,704867,402306.8,377699.0,12,414.0,33.0,2233.0,1792.0,350.0,260.0,143.0,428.0,0,,,,,,,,,,,,,,,,,,,,,,
177715.3496,2020,골목상권,2110957,언북중학교,1,4,6,1761,1088,1251,50,1,120,168,116,24,54,46,173881,143751.8,96399.5,7,91.0,8.0,208.0,570.0,149.0,34.0,61.0,240.0,0,,,,,,,,,,,,,,,,,,,,,,
141416.0761,2020,골목상권,2110958,역삼역 4번,1,4,3,861,544,994,29,4,151,61,24,8,16,26,59420,60105.6,37095.0,4,122.0,15.0,688.0,525.0,150.0,85.0,82.0,67.0,0,,,,,,,,,,,,,,,,,,,,,,
25825.82609,2020,골목상권,2110959,신구중학교,1,4,3,361,170,271,2,0,0,0,0,0,3,79,18068,17144.6,13136.0,3,59.0,6.0,77.0,67.0,50.0,26.0,69.0,487.0,0,,,,,,,,,,,,,,,,,,,,,,
111548.0326,2020,골목상권,2110960,은광여고,1,4,3,727,422,1522,16,21,106,42,8,21,7,34,27506,15250.6,13496.5,3,95.0,43.0,591.0,395.0,103.0,172.0,51.0,736.0,0,,,,,,,,,,,,,,,,,,,,,,
99664.69099,2020,골목상권,2110961,언주역 3번,1,4,7,2163,1335,962,56,0,231,194,84,53,12,94,158098,126002.6,98031.5,1,192.0,12.0,850.0,911.0,200.0,161.0,60.0,1032.0,0,,,,,,,,,,,,,,,,,,,,,,
63401.60507,2020,골목상권,2110963,역삼월드메르디앙아파트,1,4,3,1684,860,780,45,3,173,147,100,27,13,133,118587,60664.6,54909.5,1,192.0,37.0,762.0,886.0,325.0,220.0,154.0,1196.0,0,,,,,,,,,,,,,,,,,,,,,,
122389.0906,2020,골목상권,2110965,언주역 6번,1,4,6,2245,1500,1139,65,14,323,214,91,41,17,6,167983,125045.8,100568.5,2,223.0,34.0,1198.0,860.0,292.0,124.0,64.0,440.0,0,,,,,,,,,,,,,,,,,,,,,,
62458.22826,2020,골목상권,2110966,논현2동주민센터,1,4,6,2864,1577,1637,60,12,139,216,69,132,116,158,288440,261039.0,187422.5,5,109.0,16.0,211.0,285.0,150.0,163.0,126.0,1555.0,0,,,,,,,,,,,,,,,,,,,,,,
258254.3176,2020,골목상권,2110967,역삼역 8번,1,4,9,1279,864,377,33,3,211,83,61,9,4,22,125972,94742.2,69596.5,3,202.0,33.0,1152.0,753.0,316.0,120.0,63.0,56.0,0,,,,,,,,,,,,,,,,,,,,,,
340084.0616,2020,골목상권,2110971,선정릉역 4번,1,4,9,3870,2549,1542,131,34,725,636,125,68,27,48,220345,131744.8,111778.5,1,338.0,69.0,1572.0,1437.0,398.0,281.0,110.0,676.0,0,,,,,,,,,,,,,,,,,,,,,,
14605.90942,2020,골목상권,2110972,강남세브란스병원미래의학연구센터,1,4,3,1921,1003,2628,55,0,223,122,169,90,16,4,70654,36348.2,32533.0,2,217.0,35.0,789.0,666.0,453.0,255.0,157.0,1223.0,0,,,,,,,,,,,,,,,,,,,,,,
106914.7391,2020,골목상권,2110974,언주중학교,1,4,6,1513,796,292,58,4,186,161,60,23,20,88,185049,101708.4,94135.5,2,229.0,10.0,746.0,618.0,249.0,121.0,53.0,1733.0,0,,,,,,,,,,,,,,,,,,,,,,
86148.36413,2020,골목상권,2110975,매봉역 1번,1,4,6,890,353,10837,25,1,20,49,10,9,19,142,54408,39603.6,37968.0,12,78.0,30.0,60.0,56.0,45.0,36.0,46.0,1738.0,6777,,,,,,,,,,,,,,,,,,,,,,
41973.46558,2020,골목상권,2110976,언북초등학교,1,4,6,2022,1080,578,56,0,63,179,110,70,55,51,160778,114801.2,101734.5,2,137.0,20.0,319.0,263.0,382.0,166.0,109.0,1652.0,0,,,,,,,,,,,,,,,,,,,,,,
45344.25362,2020,골목상권,2110977,논현로18길,1,4,9,691,340,148,16,2,30,56,25,6,0,0,23731,17884.0,14711.5,0,205.0,59.0,572.0,751.0,544.0,58.0,31.0,57.0,0,,,,,,,,,,,,,,,,,,,,,,
48525.01449,2020,골목상권,2110980,개포지구대옆,1,4,3,2629,1125,663,77,9,153,231,220,22,12,54,157609,84460.8,76034.0,1,219.0,46.0,543.0,742.0,468.0,95.0,23.0,491.0,0,,,,,,,,,,,,,,,,,,,,,,
122142.3949,2020,골목상권,2110981,국악고교사거리,1,4,9,2118,907,361,55,14,127,219,196,12,12,0,108501,67165.8,63112.0,2,313.0,80.0,955.0,1219.0,766.0,128.0,52.0,8.0,610,,,,,,,,,,,,,,,,,,,,,,
48383.57246,2020,골목상권,2110982,강남구보훈회관,1,4,3,827,406,166,22,4,104,61,21,6,7,3,56512,29460.0,30299.0,1,134.0,16.0,403.0,250.0,126.0,55.0,42.0,3273.0,0,,,,,,,,,,,,,,,,,,,,,,
162883.808,2020,골목상권,2110983,국립국악고등학교,1,4,3,2703,1231,783,66,10,167,234,131,48,11,10,130659,64339.6,62863.0,3,242.0,46.0,635.0,818.0,629.0,91.0,34.0,104.0,0,,,,,,,,,,,,,,,,,,,,,,
62599.91123,2020,골목상권,2110984,포이초등학교(개포목련어린이공원),1,4,12,4267,1912,1556,106,27,365,331,208,76,25,35,325586,136237.4,134354.5,10,251.0,51.0,769.0,883.0,633.0,148.0,51.0,199.0,222,,,,,,,,,,,,,,,,,,,,,,
112834.0036,2020,골목상권,2110985,청담근린공원,1,4,3,956,480,1338,27,0,14,44,37,37,5,102,61904,41310.8,37607.5,1,88.0,0.0,22.0,93.0,95.0,59.0,48.0,1786.0,0,,,,,,,,,,,,,,,,,,,,,,
62732.18478,2020,골목상권,2110988,청담역 3번,1,4,3,1289,463,1594,21,0,0,2,2,4,13,324,43639,29880.0,29929.5,2,63.0,2.0,38.0,98.0,34.0,12.0,42.0,2004.0,0,,,,,,,,,,,,,,,,,,,,,,
83227.01329,2020,골목상권,2110989,대치동아우편취급국,1,4,9,1588,904,444,60,2,281,245,106,41,8,4,142585,101556.8,81554.0,1,278.0,21.0,1277.0,1407.0,571.0,459.0,106.0,614.0,0,,,,,,,,,,,,,,,,,,,,,,
89030.34541,2020,골목상권,2110992,도곡초등학교,1,4,18,7894,3681,2179,205,7,703,587,321,165,73,102,493643,254919.8,284296.5,3,464.0,26.0,1345.0,1158.0,660.0,378.0,192.0,2713.0,0,,,,,,,,,,,,,,,,,,,,,,
45697.06341,2020,골목상권,2110994,개포고등학교,1,4,6,1777,797,494,57,2,93,116,60,31,3,57,183737,86070.2,81914.0,18,71.0,2.0,93.0,116.0,60.0,31.0,3.0,1347.0,0,,,,,,,,,,,,,,,,,,,,,,
